,Commodity,Price,Date,Log_Price,Low_Temp,Hi_Temp,Precip_Type,Snow_Amt
279,"Natural Gas, Henry Hub-I",2.03,2016-11-11,0.7080357930536959,50.1,70.84,,
280,"Natural Gas, Henry Hub-I",2.22,2016-11-14,0.7975071958841882,50.51,72.96,,
281,"Natural Gas, Henry Hub-I",2.49,2016-11-15,0.9122827104766164,51.28,79.42,,
282,"Natural Gas, Henry Hub-I",2.53,2016-11-16,0.9282193027394288,51.12,80.18,,
283,"Natural Gas, Henry Hub-I",2.33,2016-11-17,0.8458682675776092,61.21,79.57,,
284,"Natural Gas, Henry Hub-I",2.58,2016-11-18,0.9477893989335261,47.31,81.7,rain,
285,"Natural Gas, Henry Hub-I",2.8,2016-11-21,1.0296194171811581,48.72,69.5,,
286,"Natural Gas, Henry Hub-I",2.74,2016-11-22,1.007957920399979,61.58,74.96,,
287,"Natural Gas, Henry Hub-I",2.74,2016-11-23,1.007957920399979,50.73,76.86,rain,
288,"Natural Gas, Henry Hub-I",2.91,2016-11-28,1.0681530811834012,71.11,76.95,rain,
289,"Natural Gas, Henry Hub-I",3.03,2016-11-29,1.1085626195212777,61.6,80.49,rain,
290,"Natural Gas, Henry Hub-I",3.29,2016-11-30,1.1908875647772805,41.4,66.11,rain,
291,"Natural Gas, Henry Hub-I",3.42,2016-12-01,1.2296405510745139,46.55,63.01,,
292,"Natural Gas, Henry Hub-I",3.41,2016-12-02,1.2267122912954254,51.54,66.18,rain,
293,"Natural Gas, Henry Hub-I",3.6,2016-12-05,1.2809338454620642,52.82,62.05,rain,
294,"Natural Gas, Henry Hub-I",3.71,2016-12-06,1.3110318766193438,53.76,66.64,,
295,"Natural Gas, Henry Hub-I",3.76,2016-12-07,1.324418957401803,49.37,63.75,,
296,"Natural Gas, Henry Hub-I",3.66,2016-12-08,1.297463147413275,35.75,51.5,rain,
297,"Natural Gas, Henry Hub-I",3.75,2016-12-09,1.3217558399823195,33.02,50.14,,
298,"Natural Gas, Henry Hub-I",3.57,2016-12-12,1.2725655957915476,69.77,77.09,rain,
299,"Natural Gas, Henry Hub-I",3.6,2016-12-13,1.2809338454620642,55.35,77.9,rain,
300,"Natural Gas, Henry Hub-I",3.52,2016-12-14,1.2584609896100056,43.97,58.25,,
301,"Natural Gas, Henry Hub-I",3.55,2016-12-15,1.2669476034873244,40.75,55.31,,
302,"Natural Gas, Henry Hub-I",3.46,2016-12-16,1.2412685890696329,67.76,68.47,,
303,"Natural Gas, Henry Hub-I",3.52,2016-12-19,1.2584609896100056,30.71,44.31,,
304,"Natural Gas, Henry Hub-I",3.36,2016-12-20,1.2119409739751128,43.96,56.88,,
305,"Natural Gas, Henry Hub-I",3.48,2016-12-21,1.247032293786383,59.75,66.9,,
306,"Natural Gas, Henry Hub-I",3.57,2016-12-22,1.2725655957915476,60.24,67.94,,
307,"Natural Gas, Henry Hub-I",3.59,2016-12-23,1.2781522025001875,62.98,74.14,,
308,"Natural Gas, Henry Hub-I",3.67,2016-12-27,1.3001916620664788,66.76,78.72,,
309,"Natural Gas, Henry Hub-I",3.66,2016-12-28,1.297463147413275,66.3,75.64,,
310,"Natural Gas, Henry Hub-I",3.68,2016-12-29,1.3029127521808397,41.09,70.47,,
311,"Natural Gas, Henry Hub-I",3.68,2016-12-30,1.3029127521808397,50.0,53.85,,
312,"Natural Gas, Henry Hub-I",3.39,2017-01-03,1.220829921392359,53.04,73.81,,
313,"Natural Gas, Henry Hub-I",3.37,2017-01-04,1.2149127443642704,44.77,60.18,,
314,"Natural Gas, Henry Hub-I",3.3,2017-01-05,1.1939224684724346,36.76,67.29,rain,
315,"Natural Gas, Henry Hub-I",3.32,2017-01-06,1.199964782928397,23.2,38.08,rain,
316,"Natural Gas, Henry Hub-I",3.12,2017-01-09,1.1378330018213911,54.96,61.71,,
317,"Natural Gas, Henry Hub-I",3.21,2017-01-10,1.1662709371419244,61.87,74.01,,
318,"Natural Gas, Henry Hub-I",3.28,2017-01-11,1.1878434223960523,63.61,75.09,,
319,"Natural Gas, Henry Hub-I",3.32,2017-01-12,1.199964782928397,64.81,77.46,,
320,"Natural Gas, Henry Hub-I",3.36,2017-01-13,1.2119409739751128,60.48,77.34,,
321,"Natural Gas, Henry Hub-I",3.31,2017-01-17,1.1969481893889715,67.58,76.48,,
322,"Natural Gas, Henry Hub-I",3.25,2017-01-18,1.1786549963416462,66.94,76.2,,
323,"Natural Gas, Henry Hub-I",3.21,2017-01-19,1.1662709371419244,61.58,67.63,rain,
324,"Natural Gas, Henry Hub-I",3.21,2017-01-20,1.1662709371419244,62.88,76.82,rain,
325,"Natural Gas, Henry Hub-I",3.15,2017-01-23,1.1474024528375417,45.48,65.98,,
326,"Natural Gas, Henry Hub-I",3.25,2017-01-24,1.1786549963416462,60.75,71.39,,
327,"Natural Gas, Henry Hub-I",3.25,2017-01-25,1.1786549963416462,49.17,76.14,rain,
328,"Natural Gas, Henry Hub-I",3.42,2017-01-26,1.2296405510745139,38.96,56.81,,
329,"Natural Gas, Henry Hub-I",3.29,2017-01-27,1.1908875647772805,44.56,53.36,,
330,"Natural Gas, Henry Hub-I",3.2,2017-01-30,1.1631508098056809,49.94,72.54,,
331,"Natural Gas, Henry Hub-I",3.0,2017-01-31,1.0986122886681098,57.52,72.02,,
332,"Natural Gas, Henry Hub-I",3.12,2017-02-01,1.1378330018213911,56.31,75.44,,
333,"Natural Gas, Henry Hub-I",3.1,2017-02-02,1.1314021114911006,46.85,77.15,rain,
334,"Natural Gas, Henry Hub-I",3.0,2017-02-03,1.0986122886681098,41.82,60.6,,
335,"Natural Gas, Henry Hub-I",2.92,2017-02-06,1.0715836162801904,66.27,74.92,,
336,"Natural Gas, Henry Hub-I",3.04,2017-02-07,1.1118575154181303,68.45,76.59,rain,
337,"Natural Gas, Henry Hub-I",3.05,2017-02-08,1.1151415906193203,51.03,78.75,,
338,"Natural Gas, Henry Hub-I",3.1,2017-02-09,1.1314021114911006,46.28,67.91,,
339,"Natural Gas, Henry Hub-I",2.93,2017-02-10,1.075002423028976,66.78,72.71,,
340,"Natural Gas, Henry Hub-I",2.91,2017-02-13,1.0681530811834012,60.81,70.58,,
341,"Natural Gas, Henry Hub-I",2.86,2017-02-14,1.0508216248317612,49.12,73.9,rain,
342,"Natural Gas, Henry Hub-I",2.92,2017-02-15,1.0715836162801904,39.52,57.69,,
343,"Natural Gas, Henry Hub-I",2.82,2017-02-16,1.0367368849500223,46.58,66.18,,
344,"Natural Gas, Henry Hub-I",2.75,2017-02-17,1.0116009116784799,53.67,59.94,rain,
345,"Natural Gas, Henry Hub-I",2.52,2017-02-21,0.9242589015233319,58.08,68.72,rain,
346,"Natural Gas, Henry Hub-I",2.53,2017-02-22,0.9282193027394288,52.65,73.08,rain,
347,"Natural Gas, Henry Hub-I",2.6,2017-02-23,0.9555114450274363,60.71,76.23,rain,
348,"Natural Gas, Henry Hub-I",2.49,2017-02-24,0.9122827104766164,52.25,76.78,rain,
349,"Natural Gas, Henry Hub-I",2.44,2017-02-27,0.8919980393051105,70.38,77.86,rain,
350,"Natural Gas, Henry Hub-I",2.51,2017-02-28,0.9202827531436925,70.96,77.77,,
351,"Natural Gas, Henry Hub-I",2.6,2017-03-01,0.9555114450274363,53.03,81.28,rain,
352,"Natural Gas, Henry Hub-I",2.59,2017-03-02,0.9516578757114463,44.63,65.94,,
353,"Natural Gas, Henry Hub-I",2.51,2017-03-03,0.9202827531436925,47.56,70.16,,
354,"Natural Gas, Henry Hub-I",2.68,2017-03-06,0.9858167945227654,69.89,74.06,,
355,"Natural Gas, Henry Hub-I",2.58,2017-03-07,0.9477893989335261,56.77,77.63,rain,
356,"Natural Gas, Henry Hub-I",2.69,2017-03-08,0.9895411936137477,60.26,71.7,,
357,"Natural Gas, Henry Hub-I",2.83,2017-03-09,1.0402767116551463,66.98,77.24,,
358,"Natural Gas, Henry Hub-I",2.98,2017-03-10,1.091923300517313,64.12,78.15,rain,
359,"Natural Gas, Henry Hub-I",3.06,2017-03-13,1.1184149159642893,43.22,64.61,,
360,"Natural Gas, Henry Hub-I",3.04,2017-03-14,1.1118575154181303,42.76,60.66,,
361,"Natural Gas, Henry Hub-I",3.0,2017-03-15,1.0986122886681098,43.55,61.01,,
362,"Natural Gas, Henry Hub-I",2.85,2017-03-16,1.0473189942805592,55.69,64.79,,
363,"Natural Gas, Henry Hub-I",2.82,2017-03-17,1.0367368849500223,55.72,74.97,,
364,"Natural Gas, Henry Hub-I",2.92,2017-03-20,1.0715836162801904,63.64,81.23,rain,
365,"Natural Gas, Henry Hub-I",3.06,2017-03-21,1.1184149159642893,63.08,81.46,rain,
366,"Natural Gas, Henry Hub-I",2.98,2017-03-22,1.091923300517313,62.42,83.74,rain,
367,"Natural Gas, Henry Hub-I",2.93,2017-03-23,1.075002423028976,68.19,84.6,,
368,"Natural Gas, Henry Hub-I",2.92,2017-03-24,1.0715836162801904,61.5,77.31,,
369,"Natural Gas, Henry Hub-I",2.95,2017-03-27,1.0818051703517284,70.07,79.51,,
370,"Natural Gas, Henry Hub-I",2.93,2017-03-28,1.075002423028976,69.92,81.88,,
371,"Natural Gas, Henry Hub-I",3.03,2017-03-29,1.1085626195212777,65.11,79.97,rain,
372,"Natural Gas, Henry Hub-I",3.07,2017-03-30,1.1216775615991057,54.72,75.71,rain,
373,"Natural Gas, Henry Hub-I",3.1,2017-03-31,1.1314021114911006,59.2,79.12,,
374,"Natural Gas, Henry Hub-I",3.05,2017-04-03,1.1151415906193203,58.75,80.96,rain,
375,"Natural Gas, Henry Hub-I",3.07,2017-04-04,1.1216775615991057,71.67,84.4,rain,
376,"Natural Gas, Henry Hub-I",3.21,2017-04-05,1.1662709371419244,52.18,79.88,,
377,"Natural Gas, Henry Hub-I",3.23,2017-04-06,1.172482137234565,48.21,72.73,,
378,"Natural Gas, Henry Hub-I",3.2,2017-04-07,1.1631508098056809,51.37,74.67,,
379,"Natural Gas, Henry Hub-I",3.15,2017-04-10,1.1474024528375417,64.59,78.41,,
380,"Natural Gas, Henry Hub-I",3.08,2017-04-11,1.1249295969854831,62.69,81.34,,
381,"Natural Gas, Henry Hub-I",2.99,2017-04-12,1.095273387402595,60.48,81.74,,
382,"Natural Gas, Henry Hub-I",2.98,2017-04-13,1.091923300517313,61.39,83.26,,
383,"Natural Gas, Henry Hub-I",3.06,2017-04-17,1.1184149159642893,66.86,78.43,rain,
384,"Natural Gas, Henry Hub-I",3.06,2017-04-18,1.1184149159642893,66.16,81.9,rain,
385,"Natural Gas, Henry Hub-I",3.12,2017-04-19,1.1378330018213911,68.93,81.88,rain,
386,"Natural Gas, Henry Hub-I",3.1,2017-04-20,1.1314021114911006,68.08,84.88,,
387,"Natural Gas, Henry Hub-I",3.04,2017-04-21,1.1118575154181303,66.7,83.44,,
388,"Natural Gas, Henry Hub-I",2.98,2017-04-24,1.091923300517313,55.65,78.89,,
389,"Natural Gas, Henry Hub-I",2.96,2017-04-25,1.085189268335969,71.55,78.22,,
390,"Natural Gas, Henry Hub-I",3.02,2017-04-26,1.1052568313867783,59.38,80.81,rain,
391,"Natural Gas, Henry Hub-I",3.07,2017-04-27,1.1216775615991057,72.63,83.54,,
392,"Natural Gas, Henry Hub-I",3.17,2017-04-28,1.1537315878891892,77.84,83.24,,
393,"Natural Gas, Henry Hub-I",3.17,2017-05-01,1.1537315878891892,55.59,81.7,rain,
394,"Natural Gas, Henry Hub-I",3.11,2017-05-02,1.1346227261911428,65.94,85.39,,
395,"Natural Gas, Henry Hub-I",3.09,2017-05-03,1.128171090909654,58.43,70.86,rain,
396,"Natural Gas, Henry Hub-I",3.07,2017-05-04,1.1216775615991057,54.88,65.3,rain,
397,"Natural Gas, Henry Hub-I",3.07,2017-05-05,1.1216775615991057,52.71,76.04,,
398,"Natural Gas, Henry Hub-I",3.03,2017-05-08,1.1085626195212777,60.4,81.09,,
399,"Natural Gas, Henry Hub-I",3.03,2017-05-09,1.1085626195212777,63.75,81.4,,
400,"Natural Gas, Henry Hub-I",3.11,2017-05-10,1.1346227261911428,67.58,81.93,,
401,"Natural Gas, Henry Hub-I",3.2,2017-05-11,1.1631508098056809,70.89,82.95,,
402,"Natural Gas, Henry Hub-I",3.25,2017-05-12,1.1786549963416462,65.14,84.96,rain,
403,"Natural Gas, Henry Hub-I",3.27,2017-05-15,1.184789984909162,64.57,85.19,,
404,"Natural Gas, Henry Hub-I",3.23,2017-05-16,1.172482137234565,71.55,84.47,,
405,"Natural Gas, Henry Hub-I",3.16,2017-05-17,1.1505720275988207,74.11,84.8,,
406,"Natural Gas, Henry Hub-I",3.13,2017-05-18,1.1410330045520618,76.72,86.62,,
407,"Natural Gas, Henry Hub-I",2.59,2017-05-19,0.9516578757114463,76.99,87.41,,
408,"Natural Gas, Henry Hub-I",3.21,2017-05-22,1.1662709371419244,69.96,75.2,rain,
409,"Natural Gas, Henry Hub-I",3.2,2017-05-23,1.1631508098056809,63.71,81.64,rain,
410,"Natural Gas, Henry Hub-I",3.11,2017-05-24,1.1346227261911428,56.06,76.93,rain,
411,"Natural Gas, Henry Hub-I",3.06,2017-05-25,1.1184149159642893,69.17,82.92,,
412,"Natural Gas, Henry Hub-I",3.11,2017-05-26,1.1346227261911428,76.05,83.27,,
413,"Natural Gas, Henry Hub-I",3.05,2017-05-30,1.1151415906193203,70.45,75.71,rain,
414,"Natural Gas, Henry Hub-I",3.0,2017-05-31,1.0986122886681098,70.39,84.63,rain,
415,"Natural Gas, Henry Hub-I",2.93,2017-06-01,1.075002423028976,72.85,83.92,rain,
416,"Natural Gas, Henry Hub-I",2.84,2017-06-02,1.0438040521731147,74.71,85.32,rain,
417,"Natural Gas, Henry Hub-I",2.91,2017-06-05,1.0681530811834012,72.35,80.07,rain,
418,"Natural Gas, Henry Hub-I",2.96,2017-06-06,1.085189268335969,70.35,80.1,rain,
419,"Natural Gas, Henry Hub-I",2.99,2017-06-07,1.095273387402595,62.75,85.15,,
420,"Natural Gas, Henry Hub-I",2.94,2017-06-08,1.0784095813505903,63.18,84.07,,
421,"Natural Gas, Henry Hub-I",2.98,2017-06-09,1.091923300517313,66.62,85.53,,
422,"Natural Gas, Henry Hub-I",3.08,2017-06-12,1.1249295969854831,73.88,87.61,rain,
423,"Natural Gas, Henry Hub-I",3.01,2017-06-13,1.1019400787607843,75.06,85.72,rain,
424,"Natural Gas, Henry Hub-I",2.9,2017-06-14,1.0647107369924282,74.21,89.37,,
425,"Natural Gas, Henry Hub-I",2.92,2017-06-15,1.0715836162801904,74.39,89.65,rain,
426,"Natural Gas, Henry Hub-I",2.96,2017-06-16,1.085189268335969,75.18,90.71,,
427,"Natural Gas, Henry Hub-I",2.86,2017-06-19,1.0508216248317612,74.42,90.51,,
428,"Natural Gas, Henry Hub-I",2.87,2017-06-20,1.0543120297715298,71.33,81.6,rain,
429,"Natural Gas, Henry Hub-I",2.88,2017-06-21,1.0577902941478545,77.65,84.76,rain,
430,"Natural Gas, Henry Hub-I",2.85,2017-06-22,1.0473189942805592,80.43,84.58,rain,
431,"Natural Gas, Henry Hub-I",2.86,2017-06-23,1.0508216248317612,77.89,88.07,rain,
432,"Natural Gas, Henry Hub-I",2.98,2017-06-26,1.091923300517313,74.65,87.28,rain,
433,"Natural Gas, Henry Hub-I",2.98,2017-06-27,1.091923300517313,72.32,84.93,rain,
434,"Natural Gas, Henry Hub-I",3.01,2017-06-28,1.1019400787607843,73.82,78.8,rain,
435,"Natural Gas, Henry Hub-I",3.0,2017-06-29,1.0986122886681098,77.9,82.48,rain,
436,"Natural Gas, Henry Hub-I",2.94,2017-06-30,1.0784095813505903,77.03,88.31,rain,
437,"Natural Gas, Henry Hub-I",2.9,2017-07-05,1.0647107369924282,75.8,92.39,,
438,"Natural Gas, Henry Hub-I",2.88,2017-07-06,1.0577902941478545,75.21,89.79,rain,
439,"Natural Gas, Henry Hub-I",2.89,2017-07-07,1.0612565021243408,75.56,89.67,rain,
440,"Natural Gas, Henry Hub-I",2.91,2017-07-10,1.0681530811834012,73.22,86.03,rain,
441,"Natural Gas, Henry Hub-I",2.99,2017-07-11,1.095273387402595,74.02,88.23,rain,
442,"Natural Gas, Henry Hub-I",2.98,2017-07-12,1.091923300517313,75.32,90.65,,
443,"Natural Gas, Henry Hub-I",2.94,2017-07-13,1.0784095813505903,73.74,91.27,rain,
444,"Natural Gas, Henry Hub-I",2.93,2017-07-14,1.075002423028976,74.29,88.23,rain,
445,"Natural Gas, Henry Hub-I",3.02,2017-07-17,1.1052568313867783,75.5,85.69,rain,
446,"Natural Gas, Henry Hub-I",3.09,2017-07-18,1.128171090909654,74.83,89.62,rain,
447,"Natural Gas, Henry Hub-I",3.1,2017-07-19,1.1314021114911006,75.11,92.38,rain,
448,"Natural Gas, Henry Hub-I",3.1,2017-07-20,1.1314021114911006,77.54,93.36,,
449,"Natural Gas, Henry Hub-I",3.03,2017-07-21,1.1085626195212777,74.05,92.91,rain,
450,"Natural Gas, Henry Hub-I",2.96,2017-07-24,1.085189268335969,77.89,87.68,rain,
451,"Natural Gas, Henry Hub-I",2.96,2017-07-25,1.085189268335969,77.64,90.34,,
452,"Natural Gas, Henry Hub-I",2.92,2017-07-26,1.0715836162801904,74.15,93.95,,
453,"Natural Gas, Henry Hub-I",2.92,2017-07-27,1.0715836162801904,75.56,93.71,,
454,"Natural Gas, Henry Hub-I",2.92,2017-07-28,1.0715836162801904,79.49,94.37,,
455,"Natural Gas, Henry Hub-I",2.84,2017-07-31,1.0438040521731147,74.76,92.22,,
456,"Natural Gas, Henry Hub-I",2.75,2017-08-01,1.0116009116784799,73.88,90.2,,
457,"Natural Gas, Henry Hub-I",2.77,2017-08-02,1.0188473201992472,74.95,85.66,rain,
458,"Natural Gas, Henry Hub-I",2.78,2017-08-03,1.0224509277025455,75.14,84.56,rain,
459,"Natural Gas, Henry Hub-I",2.76,2017-08-04,1.0152306797290584,74.21,89.43,,
460,"Natural Gas, Henry Hub-I",2.75,2017-08-07,1.0116009116784799,74.44,88.96,rain,
461,"Natural Gas, Henry Hub-I",2.77,2017-08-08,1.0188473201992472,76.77,88.5,rain,
462,"Natural Gas, Henry Hub-I",2.85,2017-08-09,1.0473189942805592,76.16,83.7,rain,
463,"Natural Gas, Henry Hub-I",2.87,2017-08-10,1.0543120297715298,76.9,89.22,rain,
464,"Natural Gas, Henry Hub-I",2.91,2017-08-11,1.0681530811834012,77.87,88.47,rain,
465,"Natural Gas, Henry Hub-I",2.96,2017-08-14,1.085189268335969,77.45,91.97,rain,
466,"Natural Gas, Henry Hub-I",2.93,2017-08-15,1.075002423028976,77.03,87.68,rain,
467,"Natural Gas, Henry Hub-I",2.89,2017-08-16,1.0612565021243408,77.44,87.46,rain,
468,"Natural Gas, Henry Hub-I",2.88,2017-08-17,1.0577902941478545,76.02,92.92,rain,
469,"Natural Gas, Henry Hub-I",2.98,2017-08-21,1.091923300517313,74.1,91.19,,
470,"Natural Gas, Henry Hub-I",3.01,2017-08-22,1.1019400787607843,72.69,90.32,rain,
471,"Natural Gas, Henry Hub-I",2.92,2017-08-23,1.0715836162801904,76.72,91.92,,
472,"Natural Gas, Henry Hub-I",2.96,2017-08-24,1.085189268335969,76.43,90.57,rain,
473,"Natural Gas, Henry Hub-I",2.93,2017-08-25,1.075002423028976,76.69,82.53,rain,
474,"Natural Gas, Henry Hub-I",2.92,2017-08-28,1.0715836162801904,73.51,76.33,rain,
475,"Natural Gas, Henry Hub-I",2.88,2017-08-29,1.0577902941478545,76.73,81.18,rain,
476,"Natural Gas, Henry Hub-I",2.86,2017-08-30,1.0508216248317612,74.14,79.58,rain,
477,"Natural Gas, Henry Hub-I",2.89,2017-08-31,1.0612565021243408,71.88,84.5,rain,
478,"Natural Gas, Henry Hub-I",2.9,2017-09-01,1.0647107369924282,71.09,87.52,rain,
479,"Natural Gas, Henry Hub-I",2.86,2017-09-05,1.0508216248317612,70.81,89.78,rain,
480,"Natural Gas, Henry Hub-I",2.93,2017-09-06,1.075002423028976,59.7,81.91,,
481,"Natural Gas, Henry Hub-I",2.88,2017-09-07,1.0577902941478545,59.27,81.82,,
482,"Natural Gas, Henry Hub-I",2.83,2017-09-08,1.0402767116551463,60.91,83.1,,
483,"Natural Gas, Henry Hub-I",2.85,2017-09-11,1.0473189942805592,59.97,83.24,,
484,"Natural Gas, Henry Hub-I",2.89,2017-09-12,1.0612565021243408,64.1,83.21,,
485,"Natural Gas, Henry Hub-I",2.99,2017-09-13,1.095273387402595,66.31,85.24,,
486,"Natural Gas, Henry Hub-I",3.04,2017-09-14,1.1118575154181303,67.44,87.94,,
487,"Natural Gas, Henry Hub-I",2.99,2017-09-15,1.095273387402595,70.31,89.39,,
488,"Natural Gas, Henry Hub-I",3.1,2017-09-18,1.1314021114911006,73.38,91.57,,
489,"Natural Gas, Henry Hub-I",3.14,2017-09-19,1.144222799920162,74.41,90.57,,
490,"Natural Gas, Henry Hub-I",3.14,2017-09-20,1.144222799920162,71.41,89.51,rain,
491,"Natural Gas, Henry Hub-I",3.11,2017-09-21,1.1346227261911428,72.0,91.18,rain,
492,"Natural Gas, Henry Hub-I",2.95,2017-09-22,1.0818051703517284,71.5,91.51,,
493,"Natural Gas, Henry Hub-I",2.97,2017-09-25,1.0885619528146082,70.69,88.58,,
494,"Natural Gas, Henry Hub-I",2.95,2017-09-26,1.0818051703517284,72.2,89.9,,
495,"Natural Gas, Henry Hub-I",2.95,2017-09-27,1.0818051703517284,73.82,90.86,,
496,"Natural Gas, Henry Hub-I",2.92,2017-09-28,1.0715836162801904,71.7,90.93,rain,
497,"Natural Gas, Henry Hub-I",2.89,2017-09-29,1.0612565021243408,65.45,90.29,,
498,"Natural Gas, Henry Hub-I",2.81,2017-10-02,1.0331844833456545,75.52,83.23,rain,
499,"Natural Gas, Henry Hub-I",2.72,2017-10-03,1.000631880307906,68.56,87.94,rain,
500,"Natural Gas, Henry Hub-I",2.81,2017-10-04,1.0331844833456545,66.86,86.56,,
501,"Natural Gas, Henry Hub-I",2.91,2017-10-05,1.0681530811834012,64.94,86.31,,
502,"Natural Gas, Henry Hub-I",2.92,2017-10-06,1.0715836162801904,75.41,88.2,,
503,"Natural Gas, Henry Hub-I",2.86,2017-10-09,1.0508216248317612,76.33,83.68,rain,
504,"Natural Gas, Henry Hub-I",2.9,2017-10-10,1.0647107369924282,67.77,89.06,rain,
505,"Natural Gas, Henry Hub-I",2.93,2017-10-11,1.075002423028976,68.75,87.2,,
506,"Natural Gas, Henry Hub-I",2.91,2017-10-12,1.0681530811834012,68.93,89.14,,
507,"Natural Gas, Henry Hub-I",3.01,2017-10-13,1.1019400787607843,71.23,90.18,,
508,"Natural Gas, Henry Hub-I",2.87,2017-10-16,1.0543120297715298,49.51,74.91,,
509,"Natural Gas, Henry Hub-I",2.89,2017-10-17,1.0612565021243408,55.02,77.37,,
510,"Natural Gas, Henry Hub-I",2.81,2017-10-18,1.0331844833456545,57.56,81.83,,
511,"Natural Gas, Henry Hub-I",2.81,2017-10-19,1.0331844833456545,67.37,82.73,,
512,"Natural Gas, Henry Hub-I",2.77,2017-10-20,1.0188473201992472,72.35,78.73,,
513,"Natural Gas, Henry Hub-I",2.94,2017-10-23,1.0784095813505903,53.6,74.1,rain,
514,"Natural Gas, Henry Hub-I",2.92,2017-10-24,1.0715836162801904,44.53,73.61,,
515,"Natural Gas, Henry Hub-I",2.93,2017-10-25,1.075002423028976,47.57,70.16,,
516,"Natural Gas, Henry Hub-I",2.89,2017-10-26,1.0612565021243408,59.44,77.26,,
517,"Natural Gas, Henry Hub-I",2.78,2017-10-27,1.0224509277025455,47.02,79.48,rain,
518,"Natural Gas, Henry Hub-I",2.87,2017-10-30,1.0543120297715298,54.47,74.6,,
519,"Natural Gas, Henry Hub-I",2.77,2017-10-31,1.0188473201992472,62.56,76.65,,
520,"Natural Gas, Henry Hub-I",2.69,2017-11-02,0.9895411936137477,69.48,82.17,rain,
521,"Natural Gas, Henry Hub-I",2.74,2017-11-03,1.007957920399979,69.83,83.06,,
522,"Natural Gas, Henry Hub-I",3.03,2017-11-06,1.1085626195212777,68.64,84.53,,
523,"Natural Gas, Henry Hub-I",3.08,2017-11-07,1.1249295969854831,64.62,83.25,,
524,"Natural Gas, Henry Hub-I",3.15,2017-11-08,1.1474024528375417,53.27,66.25,,
525,"Natural Gas, Henry Hub-I",3.18,2017-11-09,1.1568811967920856,46.85,59.63,rain,
526,"Natural Gas, Henry Hub-I",3.14,2017-11-10,1.144222799920162,47.13,69.0,,
527,"Natural Gas, Henry Hub-I",3.12,2017-11-13,1.1378330018213911,53.4,75.31,,
528,"Natural Gas, Henry Hub-I",3.08,2017-11-14,1.1249295969854831,52.3,73.2,,
529,"Natural Gas, Henry Hub-I",3.11,2017-11-15,1.1346227261911428,54.73,76.56,,
530,"Natural Gas, Henry Hub-I",3.05,2017-11-16,1.1151415906193203,57.09,77.76,,
531,"Natural Gas, Henry Hub-I",3.05,2017-11-17,1.1151415906193203,66.92,77.86,,
532,"Natural Gas, Henry Hub-I",3.05,2017-11-20,1.1151415906193203,46.6,62.07,,
533,"Natural Gas, Henry Hub-I",3.05,2017-11-21,1.1151415906193203,52.96,70.89,rain,
534,"Natural Gas, Henry Hub-I",2.93,2017-11-22,1.075002423028976,36.08,64.45,rain,
535,"Natural Gas, Henry Hub-I",2.82,2017-11-27,1.0367368849500223,42.61,69.54,,
536,"Natural Gas, Henry Hub-I",2.91,2017-11-28,1.0681530811834012,58.47,75.02,,
537,"Natural Gas, Henry Hub-I",3.06,2017-11-29,1.1184149159642893,65.14,79.22,,
538,"Natural Gas, Henry Hub-I",2.94,2017-11-30,1.0784095813505903,49.82,73.75,rain,
539,"Natural Gas, Henry Hub-I",2.84,2017-12-01,1.0438040521731147,48.31,71.91,,
540,"Natural Gas, Henry Hub-I",2.9,2017-12-04,1.0647107369924282,68.38,77.91,rain,
541,"Natural Gas, Henry Hub-I",2.86,2017-12-05,1.0508216248317612,42.61,80.92,rain,
542,"Natural Gas, Henry Hub-I",2.92,2017-12-06,1.0715836162801904,41.49,44.08,rain,
543,"Natural Gas, Henry Hub-I",2.81,2017-12-07,1.0331844833456545,33.01,43.92,rain,
544,"Natural Gas, Henry Hub-I",2.75,2017-12-08,1.0116009116784799,28.88,35.94,rain,
545,"Natural Gas, Henry Hub-I",2.8,2017-12-11,1.0296194171811581,46.89,69.37,,
546,"Natural Gas, Henry Hub-I",2.82,2017-12-12,1.0367368849500223,32.97,61.3,,
547,"Natural Gas, Henry Hub-I",2.67,2017-12-13,0.9820784724121582,40.6,60.27,,
548,"Natural Gas, Henry Hub-I",2.67,2017-12-14,0.9820784724121582,46.77,65.08,,
549,"Natural Gas, Henry Hub-I",2.62,2017-12-15,0.9631743177730056,42.6,48.41,rain,
550,"Natural Gas, Henry Hub-I",2.71,2017-12-18,0.9969486348916096,64.66,65.87,rain,
551,"Natural Gas, Henry Hub-I",2.74,2017-12-19,1.007957920399979,66.42,75.78,rain,
552,"Natural Gas, Henry Hub-I",2.7,2017-12-20,0.9932517730102834,51.89,77.95,rain,
553,"Natural Gas, Henry Hub-I",2.6,2017-12-21,0.9555114450274363,67.93,71.97,rain,
554,"Natural Gas, Henry Hub-I",2.61,2017-12-22,0.959350221334602,53.53,78.29,,
555,"Natural Gas, Henry Hub-I",2.7,2017-12-26,0.9932517730102834,42.54,49.49,rain,
556,"Natural Gas, Henry Hub-I",2.75,2017-12-27,1.0116009116784799,35.15,43.11,rain,
557,"Natural Gas, Henry Hub-I",2.97,2017-12-28,1.0885619528146082,37.4,43.54,rain,
558,"Natural Gas, Henry Hub-I",3.58,2017-12-29,1.275362800412609,49.27,55.55,,
