,Commodity,Price,Date,Log_Price,Low_Temp,Hi_Temp,Precip_Type,Snow_Amt
237,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2016-09-14,1.007957920399979,66.2,75.55,rain,
238,"Natural Gas, Panhandle East, $ per MMBtu-I",2.67,2016-09-15,0.9820784724121582,63.19,83.58,,
239,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2016-09-16,0.9783261227936078,61.08,72.18,rain,
240,"Natural Gas, Panhandle East, $ per MMBtu-I",2.73,2016-09-19,1.0043016091968684,69.5,93.23,,
241,"Natural Gas, Panhandle East, $ per MMBtu-I",2.89,2016-09-20,1.0612565021243408,72.59,93.69,,
242,"Natural Gas, Panhandle East, $ per MMBtu-I",2.91,2016-09-21,1.0681530811834012,70.63,92.02,,
243,"Natural Gas, Panhandle East, $ per MMBtu-I",2.91,2016-09-22,1.0681530811834012,64.67,92.01,,
244,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2016-09-23,1.0260415958332743,72.73,88.36,,
245,"Natural Gas, Panhandle East, $ per MMBtu-I",2.81,2016-09-26,1.0331844833456545,54.03,74.15,,
246,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2016-09-27,1.0260415958332743,57.7,83.89,,
247,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2016-09-28,1.007957920399979,47.34,74.06,,
248,"Natural Gas, Panhandle East, $ per MMBtu-I",2.68,2016-09-29,0.9858167945227654,46.73,69.5,,
249,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2016-09-30,0.9555114450274363,50.27,73.13,,
250,"Natural Gas, Panhandle East, $ per MMBtu-I",2.61,2016-10-03,0.959350221334602,64.04,80.98,,
251,"Natural Gas, Panhandle East, $ per MMBtu-I",2.61,2016-10-04,0.959350221334602,50.7,79.48,rain,
252,"Natural Gas, Panhandle East, $ per MMBtu-I",2.65,2016-10-05,0.9745596399981308,63.14,74.71,,
253,"Natural Gas, Panhandle East, $ per MMBtu-I",2.78,2016-10-06,1.0224509277025455,41.76,82.72,rain,
254,"Natural Gas, Panhandle East, $ per MMBtu-I",2.7,2016-10-07,0.9932517730102834,39.26,63.35,,
255,"Natural Gas, Panhandle East, $ per MMBtu-I",2.8,2016-10-10,1.0296194171811581,54.16,72.71,rain,
256,"Natural Gas, Panhandle East, $ per MMBtu-I",2.81,2016-10-11,1.0331844833456545,48.48,79.31,,
257,"Natural Gas, Panhandle East, $ per MMBtu-I",2.83,2016-10-12,1.0402767116551463,39.7,58.44,rain,
258,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2016-10-13,1.007957920399979,51.72,59.19,,
259,"Natural Gas, Panhandle East, $ per MMBtu-I",2.72,2016-10-14,1.000631880307906,63.39,75.91,,
260,"Natural Gas, Panhandle East, $ per MMBtu-I",2.82,2016-10-17,1.0367368849500223,56.4,89.7,,
261,"Natural Gas, Panhandle East, $ per MMBtu-I",2.95,2016-10-18,1.0818051703517284,51.4,75.02,,
262,"Natural Gas, Panhandle East, $ per MMBtu-I",2.98,2016-10-19,1.091923300517313,47.89,75.04,,
263,"Natural Gas, Panhandle East, $ per MMBtu-I",2.89,2016-10-20,1.0612565021243408,40.11,61.7,,
264,"Natural Gas, Panhandle East, $ per MMBtu-I",2.67,2016-10-21,0.9820784724121582,43.77,68.56,,
265,"Natural Gas, Panhandle East, $ per MMBtu-I",2.62,2016-10-24,0.9631743177730056,58.72,76.78,,
266,"Natural Gas, Panhandle East, $ per MMBtu-I",2.58,2016-10-25,0.9477893989335261,61.97,78.14,,
267,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2016-10-26,0.9707789171582248,47.0,74.65,rain,
268,"Natural Gas, Panhandle East, $ per MMBtu-I",2.52,2016-10-27,0.9242589015233319,61.31,77.78,,
269,"Natural Gas, Panhandle East, $ per MMBtu-I",2.48,2016-10-28,0.9082585601768908,61.93,81.53,,
270,"Natural Gas, Panhandle East, $ per MMBtu-I",2.43,2016-10-31,0.8878912573524571,58.21,81.61,,
271,"Natural Gas, Panhandle East, $ per MMBtu-I",2.19,2016-11-01,0.7839015438284094,63.83,80.33,,
272,"Natural Gas, Panhandle East, $ per MMBtu-I",1.92,2016-11-02,0.6523251860396901,52.03,75.52,,
273,"Natural Gas, Panhandle East, $ per MMBtu-I",2.08,2016-11-03,0.7323678937132266,44.17,73.22,,
274,"Natural Gas, Panhandle East, $ per MMBtu-I",1.94,2016-11-04,0.6626879730752367,49.44,72.45,,
275,"Natural Gas, Panhandle East, $ per MMBtu-I",2.13,2016-11-07,0.7561219797213337,53.51,60.03,rain,
276,"Natural Gas, Panhandle East, $ per MMBtu-I",2.11,2016-11-08,0.7466879474879751,36.66,60.89,rain,
277,"Natural Gas, Panhandle East, $ per MMBtu-I",2.06,2016-11-09,0.7227059828014898,36.81,61.84,,
278,"Natural Gas, Panhandle East, $ per MMBtu-I",1.9,2016-11-10,0.6418538861723947,46.08,70.43,,
279,"Natural Gas, Panhandle East, $ per MMBtu-I",1.79,2016-11-11,0.5822156198526637,32.0,60.48,,
280,"Natural Gas, Panhandle East, $ per MMBtu-I",2.09,2016-11-14,0.7371640659767196,41.26,69.22,,
281,"Natural Gas, Panhandle East, $ per MMBtu-I",2.23,2016-11-15,0.8020015854720274,40.37,76.89,,
282,"Natural Gas, Panhandle East, $ per MMBtu-I",2.31,2016-11-16,0.8372475245337022,59.88,81.72,,
283,"Natural Gas, Panhandle East, $ per MMBtu-I",2.12,2016-11-17,0.7514160886839212,38.94,72.16,,
284,"Natural Gas, Panhandle East, $ per MMBtu-I",2.32,2016-11-18,0.8415671856782185,23.47,45.65,,
285,"Natural Gas, Panhandle East, $ per MMBtu-I",2.61,2016-11-21,0.959350221334602,53.07,60.25,,
286,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2016-11-22,0.9555114450274363,43.79,69.39,rain,
287,"Natural Gas, Panhandle East, $ per MMBtu-I",2.57,2016-11-23,0.9439058989071284,32.74,51.96,,
288,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2016-11-28,1.0260415958332743,37.47,60.26,,
289,"Natural Gas, Panhandle East, $ per MMBtu-I",2.96,2016-11-29,1.085189268335969,29.16,51.88,,
290,"Natural Gas, Panhandle East, $ per MMBtu-I",3.12,2016-11-30,1.1378330018213911,20.9,49.76,,
291,"Natural Gas, Panhandle East, $ per MMBtu-I",3.22,2016-12-01,1.169381359556317,24.97,51.57,,
292,"Natural Gas, Panhandle East, $ per MMBtu-I",3.2,2016-12-02,1.1631508098056809,38.75,52.29,,
293,"Natural Gas, Panhandle East, $ per MMBtu-I",3.47,2016-12-05,1.244154593958768,27.54,53.19,,
294,"Natural Gas, Panhandle East, $ per MMBtu-I",3.61,2016-12-06,1.2837077723447896,30.01,38.85,,
295,"Natural Gas, Panhandle East, $ per MMBtu-I",3.61,2016-12-07,1.2837077723447896,13.92,32.14,,
296,"Natural Gas, Panhandle East, $ per MMBtu-I",3.47,2016-12-08,1.244154593958768,11.31,28.1,,
297,"Natural Gas, Panhandle East, $ per MMBtu-I",3.61,2016-12-09,1.2837077723447896,20.51,27.64,,
298,"Natural Gas, Panhandle East, $ per MMBtu-I",3.46,2016-12-12,1.2412685890696329,15.69,35.19,,
299,"Natural Gas, Panhandle East, $ per MMBtu-I",3.49,2016-12-13,1.2499017362143359,15.49,28.29,,
300,"Natural Gas, Panhandle East, $ per MMBtu-I",3.44,2016-12-14,1.235471471385307,14.98,32.53,,
301,"Natural Gas, Panhandle East, $ per MMBtu-I",3.45,2016-12-15,1.2383742310432684,27.24,30.7,,
302,"Natural Gas, Panhandle East, $ per MMBtu-I",3.67,2016-12-16,1.3001916620664788,18.36,41.71,rain,
303,"Natural Gas, Panhandle East, $ per MMBtu-I",3.51,2016-12-19,1.2556160374777743,15.5,29.44,,
304,"Natural Gas, Panhandle East, $ per MMBtu-I",3.2,2016-12-20,1.1631508098056809,24.15,41.23,snow,0
305,"Natural Gas, Panhandle East, $ per MMBtu-I",3.31,2016-12-21,1.1969481893889715,25.44,48.83,,
306,"Natural Gas, Panhandle East, $ per MMBtu-I",3.31,2016-12-22,1.1969481893889715,32.97,41.01,,
307,"Natural Gas, Panhandle East, $ per MMBtu-I",3.31,2016-12-23,1.1969481893889715,23.25,55.92,rain,
308,"Natural Gas, Panhandle East, $ per MMBtu-I",3.4,2016-12-27,1.2237754316221157,28.46,48.24,,
309,"Natural Gas, Panhandle East, $ per MMBtu-I",3.38,2016-12-28,1.2178757094949273,29.07,57.96,,
310,"Natural Gas, Panhandle East, $ per MMBtu-I",3.52,2016-12-29,1.2584609896100056,24.4,49.47,,
311,"Natural Gas, Panhandle East, $ per MMBtu-I",3.46,2016-12-30,1.2412685890696329,30.48,57.52,,
312,"Natural Gas, Panhandle East, $ per MMBtu-I",3.36,2017-01-03,1.2119409739751128,11.38,28.6,,
313,"Natural Gas, Panhandle East, $ per MMBtu-I",3.36,2017-01-04,1.2119409739751128,12.1,28.22,,
314,"Natural Gas, Panhandle East, $ per MMBtu-I",3.25,2017-01-05,1.1786549963416462,8.81,16.86,,
315,"Natural Gas, Panhandle East, $ per MMBtu-I",3.18,2017-01-06,1.1568811967920856,6.17,21.83,,
316,"Natural Gas, Panhandle East, $ per MMBtu-I",2.92,2017-01-09,1.0715836162801904,45.76,46.54,,
317,"Natural Gas, Panhandle East, $ per MMBtu-I",3.04,2017-01-10,1.1118575154181303,40.03,57.32,,
318,"Natural Gas, Panhandle East, $ per MMBtu-I",3.16,2017-01-11,1.1505720275988207,15.05,60.03,,
319,"Natural Gas, Panhandle East, $ per MMBtu-I",3.27,2017-01-12,1.184789984909162,19.23,28.22,,
320,"Natural Gas, Panhandle East, $ per MMBtu-I",3.22,2017-01-13,1.169381359556317,27.09,27.78,,
321,"Natural Gas, Panhandle East, $ per MMBtu-I",3.14,2017-01-17,1.144222799920162,31.45,49.64,,
322,"Natural Gas, Panhandle East, $ per MMBtu-I",3.08,2017-01-18,1.1249295969854831,41.76,54.68,,
323,"Natural Gas, Panhandle East, $ per MMBtu-I",3.01,2017-01-19,1.1019400787607843,42.93,49.22,,
324,"Natural Gas, Panhandle East, $ per MMBtu-I",2.98,2017-01-20,1.091923300517313,32.0,49.57,,
325,"Natural Gas, Panhandle East, $ per MMBtu-I",2.95,2017-01-23,1.0818051703517284,37.28,53.65,,
326,"Natural Gas, Panhandle East, $ per MMBtu-I",3.04,2017-01-24,1.1118575154181303,27.43,63.34,,
327,"Natural Gas, Panhandle East, $ per MMBtu-I",3.07,2017-01-25,1.1216775615991057,23.28,39.39,,
328,"Natural Gas, Panhandle East, $ per MMBtu-I",3.23,2017-01-26,1.172482137234565,24.4,41.36,,
329,"Natural Gas, Panhandle East, $ per MMBtu-I",3.06,2017-01-27,1.1184149159642893,29.32,46.77,,
330,"Natural Gas, Panhandle East, $ per MMBtu-I",2.94,2017-01-30,1.0784095813505903,32.83,70.37,,
331,"Natural Gas, Panhandle East, $ per MMBtu-I",2.84,2017-01-31,1.0438040521731147,33.17,59.09,,
332,"Natural Gas, Panhandle East, $ per MMBtu-I",2.93,2017-02-01,1.075002423028976,19.46,44.12,,
333,"Natural Gas, Panhandle East, $ per MMBtu-I",2.85,2017-02-02,1.0473189942805592,24.57,31.97,,
334,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2017-02-03,1.007957920399979,25.07,36.05,,
335,"Natural Gas, Panhandle East, $ per MMBtu-I",2.65,2017-02-06,0.9745596399981308,35.54,63.28,,
336,"Natural Gas, Panhandle East, $ per MMBtu-I",2.83,2017-02-07,1.0402767116551463,23.59,61.98,,
337,"Natural Gas, Panhandle East, $ per MMBtu-I",2.78,2017-02-08,1.0224509277025455,18.11,33.94,,
338,"Natural Gas, Panhandle East, $ per MMBtu-I",2.83,2017-02-09,1.0402767116551463,37.84,44.03,,
339,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-02-10,0.9783261227936078,46.27,72.85,,
340,"Natural Gas, Panhandle East, $ per MMBtu-I",2.67,2017-02-13,0.9820784724121582,37.3,50.67,,
341,"Natural Gas, Panhandle East, $ per MMBtu-I",2.65,2017-02-14,0.9745596399981308,27.61,51.27,rain,
342,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-02-15,0.9783261227936078,33.4,58.3,,
343,"Natural Gas, Panhandle East, $ per MMBtu-I",2.57,2017-02-16,0.9439058989071284,38.33,71.73,,
344,"Natural Gas, Panhandle East, $ per MMBtu-I",2.47,2017-02-17,0.9042181506398859,37.98,70.64,,
345,"Natural Gas, Panhandle East, $ per MMBtu-I",2.29,2017-02-21,0.8285518175661483,44.41,71.67,,
346,"Natural Gas, Panhandle East, $ per MMBtu-I",2.27,2017-02-22,0.8197798314933114,48.93,78.22,,
347,"Natural Gas, Panhandle East, $ per MMBtu-I",2.34,2017-02-23,0.85015092936961,33.19,72.32,,
348,"Natural Gas, Panhandle East, $ per MMBtu-I",2.27,2017-02-24,0.8197798314933114,17.7,35.18,,
349,"Natural Gas, Panhandle East, $ per MMBtu-I",2.31,2017-02-27,0.8372475245337022,50.59,60.76,,
350,"Natural Gas, Panhandle East, $ per MMBtu-I",2.35,2017-02-28,0.8544153281560676,33.27,66.15,,
351,"Natural Gas, Panhandle East, $ per MMBtu-I",2.42,2017-03-01,0.883767540168595,26.65,54.65,,
352,"Natural Gas, Panhandle East, $ per MMBtu-I",2.39,2017-03-02,0.8712933659434193,30.76,59.12,,
353,"Natural Gas, Panhandle East, $ per MMBtu-I",2.36,2017-03-03,0.8586616190375187,41.98,69.05,,
354,"Natural Gas, Panhandle East, $ per MMBtu-I",2.48,2017-03-06,0.9082585601768908,32.07,77.95,rain,
355,"Natural Gas, Panhandle East, $ per MMBtu-I",2.42,2017-03-07,0.883767540168595,33.27,62.89,,
356,"Natural Gas, Panhandle East, $ per MMBtu-I",2.54,2017-03-08,0.9321640810304452,40.23,71.51,,
357,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2017-03-09,0.9555114450274363,28.21,73.78,,
358,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2017-03-10,1.007957920399979,35.44,45.13,,
359,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2017-03-13,1.0260415958332743,25.66,39.8,snow,0
360,"Natural Gas, Panhandle East, $ per MMBtu-I",2.73,2017-03-14,1.0043016091968684,27.77,41.23,,
361,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-03-15,0.9707789171582248,38.47,50.27,,
362,"Natural Gas, Panhandle East, $ per MMBtu-I",2.48,2017-03-16,0.9082585601768908,50.58,76.37,,
363,"Natural Gas, Panhandle East, $ per MMBtu-I",2.46,2017-03-17,0.9001613499442714,42.8,74.26,,
364,"Natural Gas, Panhandle East, $ per MMBtu-I",2.57,2017-03-20,0.9439058989071284,52.26,83.18,,
365,"Natural Gas, Panhandle East, $ per MMBtu-I",2.71,2017-03-21,0.9969486348916096,44.8,63.03,,
366,"Natural Gas, Panhandle East, $ per MMBtu-I",2.63,2017-03-22,0.9669838461896731,51.04,55.81,,
367,"Natural Gas, Panhandle East, $ per MMBtu-I",2.57,2017-03-23,0.9439058989071284,63.53,79.7,,
368,"Natural Gas, Panhandle East, $ per MMBtu-I",2.56,2017-03-24,0.9400072584914712,41.96,74.43,rain,
369,"Natural Gas, Panhandle East, $ per MMBtu-I",2.61,2017-03-27,0.959350221334602,48.89,53.91,rain,
370,"Natural Gas, Panhandle East, $ per MMBtu-I",2.61,2017-03-28,0.959350221334602,49.25,53.34,rain,
371,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-03-29,0.9783261227936078,40.43,53.46,rain,
372,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-03-30,0.9707789171582248,43.16,47.66,rain,
373,"Natural Gas, Panhandle East, $ per MMBtu-I",2.7,2017-03-31,0.9932517730102834,44.89,53.63,,
374,"Natural Gas, Panhandle East, $ per MMBtu-I",2.7,2017-04-03,0.9932517730102834,44.24,67.38,rain,
375,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2017-04-04,1.0260415958332743,43.01,46.43,rain,
376,"Natural Gas, Panhandle East, $ per MMBtu-I",2.95,2017-04-05,1.0818051703517284,38.74,59.59,rain,
377,"Natural Gas, Panhandle East, $ per MMBtu-I",2.9,2017-04-06,1.0647107369924282,39.09,61.15,,
378,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2017-04-07,1.0260415958332743,54.5,68.84,,
379,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2017-04-10,1.0260415958332743,36.46,64.68,,
380,"Natural Gas, Panhandle East, $ per MMBtu-I",2.75,2017-04-11,1.0116009116784799,48.15,69.93,,
381,"Natural Gas, Panhandle East, $ per MMBtu-I",2.75,2017-04-12,1.0116009116784799,57.68,73.9,,
382,"Natural Gas, Panhandle East, $ per MMBtu-I",2.72,2017-04-13,1.000631880307906,58.37,70.31,rain,
383,"Natural Gas, Panhandle East, $ per MMBtu-I",2.72,2017-04-17,1.000631880307906,57.56,72.02,,
384,"Natural Gas, Panhandle East, $ per MMBtu-I",2.68,2017-04-18,0.9858167945227654,61.58,79.01,,
385,"Natural Gas, Panhandle East, $ per MMBtu-I",2.71,2017-04-19,0.9969486348916096,53.98,79.42,rain,
386,"Natural Gas, Panhandle East, $ per MMBtu-I",2.77,2017-04-20,1.0188473201992472,51.34,68.65,rain,
387,"Natural Gas, Panhandle East, $ per MMBtu-I",2.7,2017-04-21,0.9932517730102834,45.0,53.7,rain,
388,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-04-24,0.9783261227936078,56.89,74.37,,
389,"Natural Gas, Panhandle East, $ per MMBtu-I",2.65,2017-04-25,0.9745596399981308,41.36,69.29,rain,
390,"Natural Gas, Panhandle East, $ per MMBtu-I",2.73,2017-04-26,1.0043016091968684,34.26,54.0,rain,
391,"Natural Gas, Panhandle East, $ per MMBtu-I",2.72,2017-04-27,1.000631880307906,51.68,59.86,rain,
392,"Natural Gas, Panhandle East, $ per MMBtu-I",2.72,2017-04-28,1.000631880307906,42.29,70.63,rain,
393,"Natural Gas, Panhandle East, $ per MMBtu-I",2.75,2017-05-01,1.0116009116784799,48.17,68.64,rain,
394,"Natural Gas, Panhandle East, $ per MMBtu-I",2.7,2017-05-02,0.9932517730102834,48.54,68.51,,
395,"Natural Gas, Panhandle East, $ per MMBtu-I",2.72,2017-05-03,1.000631880307906,45.17,60.62,rain,
396,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2017-05-04,1.007957920399979,43.7,67.89,rain,
397,"Natural Gas, Panhandle East, $ per MMBtu-I",2.72,2017-05-05,1.000631880307906,49.92,74.06,,
398,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-05-08,0.9783261227936078,61.13,82.45,,
399,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-05-09,0.9783261227936078,65.96,81.48,,
400,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2017-05-10,1.007957920399979,59.04,72.43,rain,
401,"Natural Gas, Panhandle East, $ per MMBtu-I",2.83,2017-05-11,1.0402767116551463,51.13,66.4,rain,
402,"Natural Gas, Panhandle East, $ per MMBtu-I",2.86,2017-05-12,1.0508216248317612,46.68,71.69,,
403,"Natural Gas, Panhandle East, $ per MMBtu-I",2.84,2017-05-15,1.0438040521731147,65.65,87.01,,
404,"Natural Gas, Panhandle East, $ per MMBtu-I",2.81,2017-05-16,1.0331844833456545,61.92,80.53,rain,
405,"Natural Gas, Panhandle East, $ per MMBtu-I",2.76,2017-05-17,1.0152306797290584,55.58,77.82,rain,
406,"Natural Gas, Panhandle East, $ per MMBtu-I",2.75,2017-05-18,1.0116009116784799,60.32,81.35,rain,
407,"Natural Gas, Panhandle East, $ per MMBtu-I",2.75,2017-05-19,1.0116009116784799,48.96,71.67,rain,
408,"Natural Gas, Panhandle East, $ per MMBtu-I",2.87,2017-05-22,1.0543120297715298,51.73,65.75,rain,
409,"Natural Gas, Panhandle East, $ per MMBtu-I",2.87,2017-05-23,1.0543120297715298,45.16,66.19,rain,
410,"Natural Gas, Panhandle East, $ per MMBtu-I",2.77,2017-05-24,1.0188473201992472,50.04,67.64,,
411,"Natural Gas, Panhandle East, $ per MMBtu-I",2.79,2017-05-25,1.0260415958332743,61.25,82.37,,
412,"Natural Gas, Panhandle East, $ per MMBtu-I",2.74,2017-05-26,1.007957920399979,64.27,84.24,,
413,"Natural Gas, Panhandle East, $ per MMBtu-I",2.68,2017-05-30,0.9858167945227654,62.53,83.99,,
414,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2017-05-31,0.9555114450274363,62.24,87.25,rain,
415,"Natural Gas, Panhandle East, $ per MMBtu-I",2.52,2017-06-01,0.9242589015233319,59.21,85.11,rain,
416,"Natural Gas, Panhandle East, $ per MMBtu-I",2.47,2017-06-02,0.9042181506398859,61.72,82.65,,
417,"Natural Gas, Panhandle East, $ per MMBtu-I",2.59,2017-06-05,0.9516578757114463,66.63,88.66,,
418,"Natural Gas, Panhandle East, $ per MMBtu-I",2.67,2017-06-06,0.9820784724121582,62.82,88.68,rain,
419,"Natural Gas, Panhandle East, $ per MMBtu-I",2.71,2017-06-07,0.9969486348916096,58.64,82.19,,
420,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-06-08,0.9707789171582248,61.96,81.62,,
421,"Natural Gas, Panhandle East, $ per MMBtu-I",2.58,2017-06-09,0.9477893989335261,68.68,87.12,,
422,"Natural Gas, Panhandle East, $ per MMBtu-I",2.75,2017-06-12,1.0116009116784799,73.4,93.24,,
423,"Natural Gas, Panhandle East, $ per MMBtu-I",2.55,2017-06-13,0.9360933591703348,70.89,92.64,,
424,"Natural Gas, Panhandle East, $ per MMBtu-I",2.59,2017-06-14,0.9516578757114463,68.62,94.13,rain,
425,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-06-15,0.9707789171582248,67.13,95.22,rain,
426,"Natural Gas, Panhandle East, $ per MMBtu-I",2.69,2017-06-16,0.9895411936137477,75.23,94.96,rain,
427,"Natural Gas, Panhandle East, $ per MMBtu-I",2.61,2017-06-19,0.959350221334602,64.56,86.5,,
428,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2017-06-20,0.9555114450274363,69.43,93.78,,
429,"Natural Gas, Panhandle East, $ per MMBtu-I",2.58,2017-06-21,0.9477893989335261,68.68,93.0,,
430,"Natural Gas, Panhandle East, $ per MMBtu-I",2.47,2017-06-22,0.9042181506398859,72.25,93.67,,
431,"Natural Gas, Panhandle East, $ per MMBtu-I",2.55,2017-06-23,0.9360933591703348,59.44,79.43,rain,
432,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-06-26,0.9783261227936078,64.11,87.98,rain,
433,"Natural Gas, Panhandle East, $ per MMBtu-I",2.63,2017-06-27,0.9669838461896731,71.87,91.06,rain,
434,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-06-28,0.9707789171582248,73.55,94.68,,
435,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2017-06-29,0.9555114450274363,66.97,90.45,rain,
436,"Natural Gas, Panhandle East, $ per MMBtu-I",2.44,2017-06-30,0.8919980393051105,58.73,79.89,rain,
437,"Natural Gas, Panhandle East, $ per MMBtu-I",2.52,2017-07-05,0.9242589015233319,64.12,88.2,,
438,"Natural Gas, Panhandle East, $ per MMBtu-I",2.51,2017-07-06,0.9202827531436925,70.63,95.49,,
439,"Natural Gas, Panhandle East, $ per MMBtu-I",2.51,2017-07-07,0.9202827531436925,67.57,92.89,,
440,"Natural Gas, Panhandle East, $ per MMBtu-I",2.55,2017-07-10,0.9360933591703348,75.25,97.31,,
441,"Natural Gas, Panhandle East, $ per MMBtu-I",2.59,2017-07-11,0.9516578757114463,75.29,100.31,,
442,"Natural Gas, Panhandle East, $ per MMBtu-I",2.58,2017-07-12,0.9477893989335261,75.63,99.8,,
443,"Natural Gas, Panhandle East, $ per MMBtu-I",2.53,2017-07-13,0.9282193027394288,70.1,98.39,rain,
444,"Natural Gas, Panhandle East, $ per MMBtu-I",2.52,2017-07-14,0.9242589015233319,73.08,87.11,rain,
445,"Natural Gas, Panhandle East, $ per MMBtu-I",2.61,2017-07-17,0.959350221334602,73.9,94.87,,
446,"Natural Gas, Panhandle East, $ per MMBtu-I",2.7,2017-07-18,0.9932517730102834,76.22,97.1,,
447,"Natural Gas, Panhandle East, $ per MMBtu-I",2.71,2017-07-19,0.9969486348916096,76.76,100.17,,
448,"Natural Gas, Panhandle East, $ per MMBtu-I",2.75,2017-07-20,1.0116009116784799,78.38,101.74,,
449,"Natural Gas, Panhandle East, $ per MMBtu-I",2.66,2017-07-21,0.9783261227936078,78.81,104.24,,
450,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-07-24,0.9707789171582248,72.93,96.36,,
451,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-07-25,0.9707789171582248,79.07,97.8,,
452,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2017-07-26,0.9555114450274363,74.87,94.45,rain,
453,"Natural Gas, Panhandle East, $ per MMBtu-I",2.56,2017-07-27,0.9400072584914712,69.27,84.24,rain,
454,"Natural Gas, Panhandle East, $ per MMBtu-I",2.55,2017-07-28,0.9360933591703348,68.29,90.5,,
455,"Natural Gas, Panhandle East, $ per MMBtu-I",2.54,2017-07-31,0.9321640810304452,66.4,70.56,rain,
456,"Natural Gas, Panhandle East, $ per MMBtu-I",2.49,2017-08-01,0.9122827104766164,63.79,83.28,,
457,"Natural Gas, Panhandle East, $ per MMBtu-I",2.51,2017-08-02,0.9202827531436925,68.31,89.3,,
458,"Natural Gas, Panhandle East, $ per MMBtu-I",2.48,2017-08-03,0.9082585601768908,62.52,85.79,,
459,"Natural Gas, Panhandle East, $ per MMBtu-I",2.4,2017-08-04,0.8754687373538999,64.84,81.02,,
460,"Natural Gas, Panhandle East, $ per MMBtu-I",2.43,2017-08-07,0.8878912573524571,60.42,75.86,,
461,"Natural Gas, Panhandle East, $ per MMBtu-I",2.43,2017-08-08,0.8878912573524571,65.97,81.59,,
462,"Natural Gas, Panhandle East, $ per MMBtu-I",2.46,2017-08-09,0.9001613499442714,64.35,80.71,rain,
463,"Natural Gas, Panhandle East, $ per MMBtu-I",2.56,2017-08-10,0.9400072584914712,66.61,83.4,rain,
464,"Natural Gas, Panhandle East, $ per MMBtu-I",2.56,2017-08-11,0.9400072584914712,65.13,82.63,rain,
465,"Natural Gas, Panhandle East, $ per MMBtu-I",2.63,2017-08-14,0.9669838461896731,70.22,88.39,,
466,"Natural Gas, Panhandle East, $ per MMBtu-I",2.56,2017-08-15,0.9400072584914712,68.79,87.41,,
467,"Natural Gas, Panhandle East, $ per MMBtu-I",2.55,2017-08-16,0.9360933591703348,62.82,83.59,rain,
468,"Natural Gas, Panhandle East, $ per MMBtu-I",2.55,2017-08-17,0.9360933591703348,66.96,88.22,,
469,"Natural Gas, Panhandle East, $ per MMBtu-I",2.57,2017-08-21,0.9439058989071284,72.63,90.54,rain,
470,"Natural Gas, Panhandle East, $ per MMBtu-I",2.64,2017-08-22,0.9707789171582248,56.48,84.05,rain,
471,"Natural Gas, Panhandle East, $ per MMBtu-I",2.56,2017-08-23,0.9400072584914712,56.63,83.77,,
472,"Natural Gas, Panhandle East, $ per MMBtu-I",2.58,2017-08-24,0.9477893989335261,66.84,84.81,,
473,"Natural Gas, Panhandle East, $ per MMBtu-I",2.86,2017-08-25,1.0508216248317612,64.47,82.37,,
474,"Natural Gas, Panhandle East, $ per MMBtu-I",2.6,2017-08-28,0.9555114450274363,55.14,83.88,,
