,Commodity,Price,Date,Log_Price,Low_Temp,Hi_Temp,Precip_Type,Snow_Amt
247,"Natural Gas, Opal, $ per MMBtu-I",2.7,2016-09-28,0.9932517730102834,45.92,71.58,,
248,"Natural Gas, Opal, $ per MMBtu-I",2.66,2016-09-29,0.9783261227936078,39.63,66.08,rain,
249,"Natural Gas, Opal, $ per MMBtu-I",2.6,2016-09-30,0.9555114450274363,38.67,64.11,,
250,"Natural Gas, Opal, $ per MMBtu-I",2.59,2016-10-03,0.9516578757114463,32.83,38.67,rain,
251,"Natural Gas, Opal, $ per MMBtu-I",2.58,2016-10-04,0.9477893989335261,26,41.33,,
252,"Natural Gas, Opal, $ per MMBtu-I",2.63,2016-10-05,0.9669838461896731,26.35,42.92,snow,0
253,"Natural Gas, Opal, $ per MMBtu-I",2.77,2016-10-06,1.0188473201992472,22.55,40.68,rain,
254,"Natural Gas, Opal, $ per MMBtu-I",2.68,2016-10-07,0.9858167945227654,27.37,51.18,rain,
255,"Natural Gas, Opal, $ per MMBtu-I",2.88,2016-10-10,1.0577902941478545,38.18,63.02,,
256,"Natural Gas, Opal, $ per MMBtu-I",2.81,2016-10-11,1.0331844833456545,22.08,53.24,,
257,"Natural Gas, Opal, $ per MMBtu-I",2.78,2016-10-12,1.0224509277025455,25.46,55.11,,
258,"Natural Gas, Opal, $ per MMBtu-I",2.71,2016-10-13,0.9969486348916096,39.04,59.42,,
259,"Natural Gas, Opal, $ per MMBtu-I",2.65,2016-10-14,0.9745596399981308,40.53,58.4,,
260,"Natural Gas, Opal, $ per MMBtu-I",2.78,2016-10-17,1.0224509277025455,19.33,37.28,snow,0.933
261,"Natural Gas, Opal, $ per MMBtu-I",2.92,2016-10-18,1.0715836162801904,29.48,42.48,snow,0.091
262,"Natural Gas, Opal, $ per MMBtu-I",2.98,2016-10-19,1.091923300517313,17.49,38.85,snow,0
263,"Natural Gas, Opal, $ per MMBtu-I",2.91,2016-10-20,1.0681530811834012,23.07,47.72,snow,0
264,"Natural Gas, Opal, $ per MMBtu-I",2.65,2016-10-21,0.9745596399981308,27.39,58.54,,
265,"Natural Gas, Opal, $ per MMBtu-I",2.63,2016-10-24,0.9669838461896731,37.86,50.45,rain,
266,"Natural Gas, Opal, $ per MMBtu-I",2.56,2016-10-25,0.9400072584914712,29.2,54.61,rain,
267,"Natural Gas, Opal, $ per MMBtu-I",2.61,2016-10-26,0.959350221334602,32.12,60.44,rain,
268,"Natural Gas, Opal, $ per MMBtu-I",2.56,2016-10-27,0.9400072584914712,35.68,63.31,,
269,"Natural Gas, Opal, $ per MMBtu-I",2.5,2016-10-28,0.9162907318741551,41.82,54.87,rain,
270,"Natural Gas, Opal, $ per MMBtu-I",2.45,2016-10-31,0.8960880245566357,25.14,43.18,rain,
271,"Natural Gas, Opal, $ per MMBtu-I",2.07,2016-11-01,0.7275486072772777,20.26,36.81,snow,0
272,"Natural Gas, Opal, $ per MMBtu-I",1.93,2016-11-02,0.6575200029167941,17.1,45.71,snow,0.011
273,"Natural Gas, Opal, $ per MMBtu-I",2.05,2016-11-03,0.7178397931503168,22.16,53.69,,
274,"Natural Gas, Opal, $ per MMBtu-I",1.86,2016-11-04,0.62057648772511,24.86,56.91,,
275,"Natural Gas, Opal, $ per MMBtu-I",2.11,2016-11-07,0.7466879474879751,26.55,53.3,,
276,"Natural Gas, Opal, $ per MMBtu-I",2.06,2016-11-08,0.7227059828014898,27.08,57.65,,
277,"Natural Gas, Opal, $ per MMBtu-I",2.01,2016-11-09,0.6981347220709843,26.97,59.13,,
278,"Natural Gas, Opal, $ per MMBtu-I",1.87,2016-11-10,0.6259384308664954,28.15,57.18,,
279,"Natural Gas, Opal, $ per MMBtu-I",1.74,2016-11-11,0.5538851132264376,25.59,56.03,,
280,"Natural Gas, Opal, $ per MMBtu-I",2.08,2016-11-14,0.7323678937132266,25.74,54.41,,
281,"Natural Gas, Opal, $ per MMBtu-I",2.23,2016-11-15,0.8020015854720274,30.86,59.53,,
282,"Natural Gas, Opal, $ per MMBtu-I",2.38,2016-11-16,0.8671004876833833,22.68,45.78,,
283,"Natural Gas, Opal, $ per MMBtu-I",2.2,2016-11-17,0.7884573603642703,7.64,26.16,snow,0.029
284,"Natural Gas, Opal, $ per MMBtu-I",2.29,2016-11-18,0.8285518175661483,15.31,31.62,snow,0.046
285,"Natural Gas, Opal, $ per MMBtu-I",2.67,2016-11-21,0.9820784724121582,27.12,37.6,snow,0.623
286,"Natural Gas, Opal, $ per MMBtu-I",2.62,2016-11-22,0.9631743177730056,17.79,35,snow,0.017
287,"Natural Gas, Opal, $ per MMBtu-I",2.57,2016-11-23,0.9439058989071284,15.43,35.3,snow,0
288,"Natural Gas, Opal, $ per MMBtu-I",2.97,2016-11-28,1.0885619528146082,14.74,26.04,,
289,"Natural Gas, Opal, $ per MMBtu-I",2.98,2016-11-29,1.091923300517313,5.7,24.94,,
290,"Natural Gas, Opal, $ per MMBtu-I",3.2,2016-11-30,1.1631508098056809,15.55,23.69,,
291,"Natural Gas, Opal, $ per MMBtu-I",3.27,2016-12-01,1.184789984909162,1.69,25.39,,
292,"Natural Gas, Opal, $ per MMBtu-I",3.18,2016-12-02,1.1568811967920856,5.53,26.14,snow,0.138
293,"Natural Gas, Opal, $ per MMBtu-I",3.55,2016-12-05,1.2669476034873244,-11.34,15.71,,
294,"Natural Gas, Opal, $ per MMBtu-I",3.69,2016-12-06,1.3056264580524357,,10.06,,
295,"Natural Gas, Opal, $ per MMBtu-I",3.62,2016-12-07,1.2864740258376797,-13.62,12.48,,
296,"Natural Gas, Opal, $ per MMBtu-I",3.5,2016-12-08,1.252762968495368,8.63,10.03,,
297,"Natural Gas, Opal, $ per MMBtu-I",3.66,2016-12-09,1.297463147413275,29.33,31.81,,
298,"Natural Gas, Opal, $ per MMBtu-I",3.5,2016-12-12,1.252762968495368,6.08,24.43,,
299,"Natural Gas, Opal, $ per MMBtu-I",3.52,2016-12-13,1.2584609896100056,14.97,21.53,,
300,"Natural Gas, Opal, $ per MMBtu-I",3.43,2016-12-14,1.2325602611778486,23.23,27.15,,
301,"Natural Gas, Opal, $ per MMBtu-I",3.47,2016-12-15,1.244154593958768,33.56,39.2,,
302,"Natural Gas, Opal, $ per MMBtu-I",3.71,2016-12-16,1.3110318766193438,-3.02,36.17,snow,0
303,"Natural Gas, Opal, $ per MMBtu-I",3.56,2016-12-19,1.269760544863939,18.35,20.66,,
304,"Natural Gas, Opal, $ per MMBtu-I",3.27,2016-12-20,1.184789984909162,22.25,34.74,snow,0
305,"Natural Gas, Opal, $ per MMBtu-I",3.31,2016-12-21,1.1969481893889715,2.48,28.11,,
306,"Natural Gas, Opal, $ per MMBtu-I",3.38,2016-12-22,1.2178757094949273,5.68,23.88,,
307,"Natural Gas, Opal, $ per MMBtu-I",3.46,2016-12-23,1.2412685890696329,21.41,25.62,,
308,"Natural Gas, Opal, $ per MMBtu-I",3.53,2016-12-27,1.2612978709452054,19.49,21.81,,
309,"Natural Gas, Opal, $ per MMBtu-I",3.5,2016-12-28,1.252762968495368,-0.29,22.1,,
310,"Natural Gas, Opal, $ per MMBtu-I",3.54,2016-12-29,1.264126727145683,1.66,25.99,snow,0.09
311,"Natural Gas, Opal, $ per MMBtu-I",3.72,2016-12-30,1.3137236682850553,9.29,30.78,,
312,"Natural Gas, Opal, $ per MMBtu-I",3.38,2017-01-03,1.2178757094949273,15.07,20.03,snow,0.044
313,"Natural Gas, Opal, $ per MMBtu-I",3.38,2017-01-04,1.2178757094949273,-4.04,22.98,snow,1.415
314,"Natural Gas, Opal, $ per MMBtu-I",3.26,2017-01-05,1.1817271953786161,-21.78,2.28,snow,0.038
315,"Natural Gas, Opal, $ per MMBtu-I",3.16,2017-01-06,1.1505720275988207,-18.21,3.04,snow,0.058
316,"Natural Gas, Opal, $ per MMBtu-I",2.96,2017-01-09,1.085189268335969,21.07,33.59,snow,1.59
317,"Natural Gas, Opal, $ per MMBtu-I",3.12,2017-01-10,1.1378330018213911,28.31,28.85,snow,0.016
318,"Natural Gas, Opal, $ per MMBtu-I",3.21,2017-01-11,1.1662709371419244,4.47,29.41,snow,0.091
319,"Natural Gas, Opal, $ per MMBtu-I",3.32,2017-01-12,1.199964782928397,5.97,19.15,,
320,"Natural Gas, Opal, $ per MMBtu-I",3.34,2017-01-13,1.205970806988609,8.92,21.12,snow,0.12
321,"Natural Gas, Opal, $ per MMBtu-I",3.28,2017-01-17,1.1878434223960523,-4.49,13.96,,
322,"Natural Gas, Opal, $ per MMBtu-I",3.16,2017-01-18,1.1505720275988207,3.2,22.04,,
323,"Natural Gas, Opal, $ per MMBtu-I",3.07,2017-01-19,1.1216775615991057,13.18,22.81,snow,0.084
324,"Natural Gas, Opal, $ per MMBtu-I",3.05,2017-01-20,1.1151415906193203,8.61,24.21,snow,0.063
325,"Natural Gas, Opal, $ per MMBtu-I",3.15,2017-01-23,1.1474024528375417,15.87,25.44,snow,0.728
326,"Natural Gas, Opal, $ per MMBtu-I",3.26,2017-01-24,1.1817271953786161,-0.18,19.89,,
327,"Natural Gas, Opal, $ per MMBtu-I",3.29,2017-01-25,1.1908875647772805,0.41,12.86,,
328,"Natural Gas, Opal, $ per MMBtu-I",3.38,2017-01-26,1.2178757094949273,-12.21,14.26,snow,0.186
329,"Natural Gas, Opal, $ per MMBtu-I",3.1,2017-01-27,1.1314021114911006,-1.79,5.94,,
330,"Natural Gas, Opal, $ per MMBtu-I",2.97,2017-01-30,1.0885619528146082,16.44,29.17,snow,0.043
331,"Natural Gas, Opal, $ per MMBtu-I",2.89,2017-01-31,1.0612565021243408,27.23,32.56,snow,0.054
332,"Natural Gas, Opal, $ per MMBtu-I",2.93,2017-02-01,1.075002423028976,6.19,35.54,snow,0.007
333,"Natural Gas, Opal, $ per MMBtu-I",2.85,2017-02-02,1.0473189942805592,21.12,26.38,snow,0.018
334,"Natural Gas, Opal, $ per MMBtu-I",2.75,2017-02-03,1.0116009116784799,25.48,32.86,snow,0.045
335,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-02-06,0.9895411936137477,26.46,35.22,snow,0.008
336,"Natural Gas, Opal, $ per MMBtu-I",2.86,2017-02-07,1.0508216248317612,29.08,36.9,snow,0.396
337,"Natural Gas, Opal, $ per MMBtu-I",2.78,2017-02-08,1.0224509277025455,32.92,36.29,snow,0
338,"Natural Gas, Opal, $ per MMBtu-I",2.86,2017-02-09,1.0508216248317612,36.16,42.54,rain,
339,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-02-10,0.9932517730102834,27.69,38.23,rain,
340,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-02-13,0.9932517730102834,1.15,27.36,,
341,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-02-14,0.9783261227936078,0.93,29.36,,
342,"Natural Gas, Opal, $ per MMBtu-I",2.71,2017-02-15,0.9969486348916096,2.64,32.4,,
343,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-02-16,0.9477893989335261,11.72,33.98,,
344,"Natural Gas, Opal, $ per MMBtu-I",2.46,2017-02-17,0.9001613499442714,26.23,34.26,,
345,"Natural Gas, Opal, $ per MMBtu-I",2.36,2017-02-21,0.8586616190375187,22.49,41.18,rain,
346,"Natural Gas, Opal, $ per MMBtu-I",2.33,2017-02-22,0.8458682675776092,17.84,30.24,snow,0.182
347,"Natural Gas, Opal, $ per MMBtu-I",2.4,2017-02-23,0.8754687373538999,9.35,23.43,snow,0.862
348,"Natural Gas, Opal, $ per MMBtu-I",2.35,2017-02-24,0.8544153281560676,-6.85,20.04,snow,0.213
349,"Natural Gas, Opal, $ per MMBtu-I",2.31,2017-02-27,0.8372475245337022,-10.63,22.95,snow,0.276
350,"Natural Gas, Opal, $ per MMBtu-I",2.4,2017-02-28,0.8754687373538999,13.81,18.92,snow,0.258
351,"Natural Gas, Opal, $ per MMBtu-I",2.45,2017-03-01,0.8960880245566357,7.36,24.89,snow,0.035
352,"Natural Gas, Opal, $ per MMBtu-I",2.4,2017-03-02,0.8754687373538999,-0.91,29.47,snow,0.045
353,"Natural Gas, Opal, $ per MMBtu-I",2.41,2017-03-03,0.8796267475025636,9.21,31.03,snow,0.033
354,"Natural Gas, Opal, $ per MMBtu-I",2.5,2017-03-06,0.9162907318741551,14.49,19.37,,
355,"Natural Gas, Opal, $ per MMBtu-I",2.41,2017-03-07,0.8796267475025636,23.76,27.51,,
356,"Natural Gas, Opal, $ per MMBtu-I",2.53,2017-03-08,0.9282193027394288,28.87,36.89,snow,0.038
357,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-03-09,0.9477893989335261,28.01,42.16,,
358,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-03-10,0.9783261227936078,24.45,42.12,rain,
359,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-03-13,0.9895411936137477,28.96,43.39,,
360,"Natural Gas, Opal, $ per MMBtu-I",2.67,2017-03-14,0.9820784724121582,25.36,50.15,,
361,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-03-15,0.9555114450274363,31.45,52.08,,
362,"Natural Gas, Opal, $ per MMBtu-I",2.45,2017-03-16,0.8960880245566357,25.14,47.62,,
363,"Natural Gas, Opal, $ per MMBtu-I",2.45,2017-03-17,0.8960880245566357,28.51,51.87,,
364,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-03-20,0.9555114450274363,34.11,52.79,,
365,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-03-21,0.9895411936137477,36.53,53.66,,
366,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-03-22,0.959350221334602,32.05,42.8,rain,
367,"Natural Gas, Opal, $ per MMBtu-I",2.59,2017-03-23,0.9516578757114463,21.76,36.15,snow,2.985
368,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-03-24,0.9477893989335261,31.89,43.31,,
369,"Natural Gas, Opal, $ per MMBtu-I",2.63,2017-03-27,0.9669838461896731,29.32,40.45,snow,0.025
370,"Natural Gas, Opal, $ per MMBtu-I",2.57,2017-03-28,0.9439058989071284,22.25,42.86,,
371,"Natural Gas, Opal, $ per MMBtu-I",2.63,2017-03-29,0.9669838461896731,33.67,46.12,,
372,"Natural Gas, Opal, $ per MMBtu-I",2.63,2017-03-30,0.9669838461896731,33.76,40.8,rain,
373,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-03-31,0.9745596399981308,29.29,42.46,rain,
374,"Natural Gas, Opal, $ per MMBtu-I",2.72,2017-04-03,1.000631880307906,19.25,38.52,,
375,"Natural Gas, Opal, $ per MMBtu-I",2.78,2017-04-04,1.0224509277025455,16.51,35.5,,
376,"Natural Gas, Opal, $ per MMBtu-I",2.91,2017-04-05,1.0681530811834012,24.53,44.41,,
377,"Natural Gas, Opal, $ per MMBtu-I",2.84,2017-04-06,1.0438040521731147,34.39,56.61,,
378,"Natural Gas, Opal, $ per MMBtu-I",2.8,2017-04-07,1.0296194171811581,31.6,51.97,rain,
379,"Natural Gas, Opal, $ per MMBtu-I",2.8,2017-04-10,1.0296194171811581,19.84,42.32,snow,0
380,"Natural Gas, Opal, $ per MMBtu-I",2.75,2017-04-11,1.0116009116784799,27.11,50.1,,
381,"Natural Gas, Opal, $ per MMBtu-I",2.76,2017-04-12,1.0152306797290584,30.03,57.98,,
382,"Natural Gas, Opal, $ per MMBtu-I",2.74,2017-04-13,1.007957920399979,29.12,62.73,,
383,"Natural Gas, Opal, $ per MMBtu-I",2.76,2017-04-17,1.0152306797290584,34.68,50.16,,
384,"Natural Gas, Opal, $ per MMBtu-I",2.75,2017-04-18,1.0116009116784799,32.05,50.43,rain,
385,"Natural Gas, Opal, $ per MMBtu-I",2.78,2017-04-19,1.0224509277025455,27.11,45.79,rain,
386,"Natural Gas, Opal, $ per MMBtu-I",2.78,2017-04-20,1.0224509277025455,29.06,47.4,rain,
387,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-04-21,0.9895411936137477,20.64,39.52,snow,0.017
388,"Natural Gas, Opal, $ per MMBtu-I",2.64,2017-04-24,0.9707789171582248,29.53,38.59,snow,0.093
389,"Natural Gas, Opal, $ per MMBtu-I",2.63,2017-04-25,0.9669838461896731,28.31,40.36,snow,0.005
390,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-04-26,0.9895411936137477,27.58,41.93,rain,
391,"Natural Gas, Opal, $ per MMBtu-I",2.71,2017-04-27,0.9969486348916096,23.52,35.3,snow,0
392,"Natural Gas, Opal, $ per MMBtu-I",2.77,2017-04-28,1.0188473201992472,17.64,34.27,snow,0.22
393,"Natural Gas, Opal, $ per MMBtu-I",2.75,2017-05-01,1.0116009116784799,35.38,48.57,,
394,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-05-02,0.9895411936137477,26.82,48.77,,
395,"Natural Gas, Opal, $ per MMBtu-I",2.73,2017-05-03,1.0043016091968684,30.94,57.18,,
396,"Natural Gas, Opal, $ per MMBtu-I",2.76,2017-05-04,1.0152306797290584,37.02,67.35,,
397,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-05-05,0.9932517730102834,39.05,70.96,,
398,"Natural Gas, Opal, $ per MMBtu-I",2.68,2017-05-08,0.9858167945227654,35.98,61.76,rain,
399,"Natural Gas, Opal, $ per MMBtu-I",2.73,2017-05-09,1.0043016091968684,34.1,60.15,rain,
400,"Natural Gas, Opal, $ per MMBtu-I",2.81,2017-05-10,1.0331844833456545,33.68,61.2,,
401,"Natural Gas, Opal, $ per MMBtu-I",2.89,2017-05-11,1.0612565021243408,36.75,66.39,,
402,"Natural Gas, Opal, $ per MMBtu-I",2.89,2017-05-12,1.0612565021243408,35.97,68.56,,
403,"Natural Gas, Opal, $ per MMBtu-I",2.9,2017-05-15,1.0647107369924282,36.79,57.17,,
404,"Natural Gas, Opal, $ per MMBtu-I",2.81,2017-05-16,1.0331844833456545,27.95,49.01,rain,
405,"Natural Gas, Opal, $ per MMBtu-I",2.78,2017-05-17,1.0224509277025455,21.48,34.74,snow,0.225
406,"Natural Gas, Opal, $ per MMBtu-I",2.74,2017-05-18,1.007957920399979,26.25,34.35,snow,0.525
407,"Natural Gas, Opal, $ per MMBtu-I",2.77,2017-05-19,1.0188473201992472,26.8,40.75,rain,
408,"Natural Gas, Opal, $ per MMBtu-I",2.88,2017-05-22,1.0577902941478545,33.07,59.02,,
409,"Natural Gas, Opal, $ per MMBtu-I",2.9,2017-05-23,1.0647107369924282,38.24,64.74,,
410,"Natural Gas, Opal, $ per MMBtu-I",2.81,2017-05-24,1.0331844833456545,37.47,65.41,rain,
411,"Natural Gas, Opal, $ per MMBtu-I",2.84,2017-05-25,1.0438040521731147,34.8,53.74,rain,
412,"Natural Gas, Opal, $ per MMBtu-I",2.75,2017-05-26,1.0116009116784799,30.08,51,rain,
413,"Natural Gas, Opal, $ per MMBtu-I",2.71,2017-05-30,0.9969486348916096,38.93,70.01,,
414,"Natural Gas, Opal, $ per MMBtu-I",2.67,2017-05-31,0.9820784724121582,41.3,71.82,rain,
415,"Natural Gas, Opal, $ per MMBtu-I",2.52,2017-06-01,0.9242589015233319,39.82,66.53,rain,
416,"Natural Gas, Opal, $ per MMBtu-I",2.42,2017-06-02,0.883767540168595,36.46,64.66,rain,
417,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-06-05,0.959350221334602,44.81,71.64,,
418,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-06-06,0.9895411936137477,47.52,73.24,rain,
419,"Natural Gas, Opal, $ per MMBtu-I",2.74,2017-06-07,1.007957920399979,45.43,75.36,,
420,"Natural Gas, Opal, $ per MMBtu-I",2.63,2017-06-08,0.9669838461896731,42.21,75.04,,
421,"Natural Gas, Opal, $ per MMBtu-I",2.51,2017-06-09,0.9202827531436925,37.16,70.69,,
422,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-06-12,0.9555114450274363,32.41,65.19,rain,
423,"Natural Gas, Opal, $ per MMBtu-I",2.49,2017-06-13,0.9122827104766164,33.54,42.44,rain,
424,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-06-14,0.9555114450274363,36.07,59.78,,
425,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-06-15,0.9745596399981308,45.05,67.63,,
426,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-06-16,0.9932517730102834,49.19,65.86,rain,
427,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-06-19,0.9895411936137477,45.36,75,,
428,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-06-20,0.9745596399981308,47.01,79.82,,
429,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-06-21,0.9783261227936078,45.04,79.05,,
430,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-06-22,0.9555114450274363,41.16,70.34,,
431,"Natural Gas, Opal, $ per MMBtu-I",2.55,2017-06-23,0.9360933591703348,37.76,69.3,,
432,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-06-26,0.9745596399981308,49.72,78.94,,
433,"Natural Gas, Opal, $ per MMBtu-I",2.62,2017-06-27,0.9631743177730056,40.39,70.24,rain,
434,"Natural Gas, Opal, $ per MMBtu-I",2.63,2017-06-28,0.9669838461896731,35.8,69.74,rain,
435,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-06-29,0.9555114450274363,34.73,64.32,,
436,"Natural Gas, Opal, $ per MMBtu-I",2.44,2017-06-30,0.8919980393051105,38.74,68.58,,
437,"Natural Gas, Opal, $ per MMBtu-I",2.63,2017-07-05,0.9669838461896731,49.42,82.82,,
438,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-07-06,0.9783261227936078,56,84.59,,
439,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-07-07,0.9477893989335261,52.06,81.04,rain,
440,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-07-10,0.9555114450274363,47.41,77.63,,
441,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-07-11,0.9783261227936078,45.2,77.76,,
442,"Natural Gas, Opal, $ per MMBtu-I",2.71,2017-07-12,0.9969486348916096,45.38,78.87,,
443,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-07-13,0.959350221334602,49.1,82.74,,
444,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-07-14,0.9477893989335261,56.98,82.25,,
445,"Natural Gas, Opal, $ per MMBtu-I",2.68,2017-07-17,0.9858167945227654,46.83,74.72,rain,
446,"Natural Gas, Opal, $ per MMBtu-I",2.76,2017-07-18,1.0152306797290584,51.82,80.65,,
447,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-07-19,0.9932517730102834,52.02,79.76,rain,
448,"Natural Gas, Opal, $ per MMBtu-I",2.76,2017-07-20,1.0152306797290584,53.27,79.43,rain,
449,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-07-21,0.9895411936137477,43.86,79.4,,
450,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-07-24,0.9783261227936078,55.09,79.78,,
451,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-07-25,0.9895411936137477,51.31,69.35,,
452,"Natural Gas, Opal, $ per MMBtu-I",2.68,2017-07-26,0.9858167945227654,50.05,72.42,rain,
453,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-07-27,0.9932517730102834,43.88,76.05,rain,
454,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-07-28,0.9745596399981308,46.7,76.55,,
455,"Natural Gas, Opal, $ per MMBtu-I",2.67,2017-07-31,0.9820784724121582,47.44,78.13,,
456,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-08-01,0.9477893989335261,46.25,82.52,,
457,"Natural Gas, Opal, $ per MMBtu-I",2.59,2017-08-02,0.9516578757114463,48.9,80.66,,
458,"Natural Gas, Opal, $ per MMBtu-I",2.53,2017-08-03,0.9282193027394288,43.26,79.94,,
459,"Natural Gas, Opal, $ per MMBtu-I",2.46,2017-08-04,0.9001613499442714,47.59,79.28,,
460,"Natural Gas, Opal, $ per MMBtu-I",2.46,2017-08-07,0.9001613499442714,42.88,69.93,rain,
461,"Natural Gas, Opal, $ per MMBtu-I",2.48,2017-08-08,0.9082585601768908,45.66,67.98,rain,
462,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-08-09,0.959350221334602,45.55,69.13,rain,
463,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-08-10,0.9745596399981308,46.21,70.32,rain,
464,"Natural Gas, Opal, $ per MMBtu-I",2.62,2017-08-11,0.9631743177730056,52.6,75.78,,
465,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-08-14,0.9783261227936078,45.33,67.9,,
466,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-08-15,0.9477893989335261,40.56,65.56,rain,
467,"Natural Gas, Opal, $ per MMBtu-I",2.55,2017-08-16,0.9360933591703348,43.7,70.63,,
468,"Natural Gas, Opal, $ per MMBtu-I",2.57,2017-08-17,0.9439058989071284,41.42,73.31,,
469,"Natural Gas, Opal, $ per MMBtu-I",2.57,2017-08-21,0.9439058989071284,40.49,77.5,,
470,"Natural Gas, Opal, $ per MMBtu-I",2.73,2017-08-22,1.0043016091968684,48.53,79.27,,
471,"Natural Gas, Opal, $ per MMBtu-I",2.68,2017-08-23,0.9858167945227654,42.8,71,rain,
472,"Natural Gas, Opal, $ per MMBtu-I",2.72,2017-08-24,1.000631880307906,43.64,74.43,,
473,"Natural Gas, Opal, $ per MMBtu-I",2.68,2017-08-25,0.9858167945227654,43.09,76.24,,
474,"Natural Gas, Opal, $ per MMBtu-I",2.82,2017-08-28,1.0367368849500223,44.43,82.78,,
475,"Natural Gas, Opal, $ per MMBtu-I",2.74,2017-08-29,1.007957920399979,47.05,81.27,,
476,"Natural Gas, Opal, $ per MMBtu-I",2.67,2017-08-30,0.9820784724121582,54.67,77.94,,
477,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-08-31,0.9932517730102834,45.75,68.27,rain,
478,"Natural Gas, Opal, $ per MMBtu-I",2.71,2017-09-01,0.9969486348916096,46.13,76.85,,
479,"Natural Gas, Opal, $ per MMBtu-I",2.64,2017-09-05,0.9707789171582248,45.16,75.73,,
480,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-09-06,0.9932517730102834,43.45,77.73,,
481,"Natural Gas, Opal, $ per MMBtu-I",2.71,2017-09-07,0.9969486348916096,50.78,78.49,,
482,"Natural Gas, Opal, $ per MMBtu-I",2.59,2017-09-08,0.9516578757114463,45.12,74.3,,
483,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-09-11,0.9745596399981308,46.23,77.07,,
484,"Natural Gas, Opal, $ per MMBtu-I",2.73,2017-09-12,1.0043016091968684,45.66,77.76,,
485,"Natural Gas, Opal, $ per MMBtu-I",2.77,2017-09-13,1.0188473201992472,44.64,71.25,,
486,"Natural Gas, Opal, $ per MMBtu-I",2.72,2017-09-14,1.000631880307906,44.4,63.07,rain,
487,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-09-15,0.9477893989335261,32.34,47.37,rain,
488,"Natural Gas, Opal, $ per MMBtu-I",2.74,2017-09-18,1.007957920399979,35.17,64.77,rain,
489,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-09-19,0.9932517730102834,27.27,39.51,rain,
490,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-09-20,0.9783261227936078,35.83,54.65,rain,
491,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-09-21,0.959350221334602,35.62,55.37,rain,
492,"Natural Gas, Opal, $ per MMBtu-I",2.5,2017-09-22,0.9162907318741551,26.71,46.67,rain,
493,"Natural Gas, Opal, $ per MMBtu-I",2.56,2017-09-25,0.9400072584914712,22.65,42.96,rain,
